pha_name,pha_participant_code,pha_geography,pha_county_fips_code,pha_place_fips_code,pha_state_fips_code,year,pha_total_occupied_units,pha_filings,pha_households_threatened,pha_filing_rate,pha_hhlds_threatened_rate
HAZLEHURST,GA137,City,,1337564,13,2007,129.98,26,25,20,19.23
UNION POINT,GA191,City,,1378380,13,2007,61,6,6,9.8400002,9.8400002
SOCIAL CIRCLE,GA147,City,,1371660,13,2007,70,10,9,14.29,12.86
GLENWOOD,GA194,City,,1333392,13,2007,42.240002,1,1,2.3699999,2.3699999
BREMEN,GA254,City,,1310132,13,2007,72.800003,6,6,8.2399998,8.2399998
MONTICELLO,GA203,City,,1352416,13,2007,57,0,0,0,0
RINGGOLD,GA216,City,,1365324,13,2007,29.1,0,0,0,0
ADEL,GA088,City,,1300576,13,2007,55.200001,25,16,45.290001,28.99
STATESBORO,GA132,City,,1373256,13,2007,145.53,2,2,1.37,1.37
TIFTON,GA101,City,,1376476,13,2007,363.85001,78,58,21.440001,15.94
MONROE,GA073,City,,1352192,13,2007,382,37,34,9.6899996,8.8999996
BLAKELY,GA114,City,,1308536,13,2007,146.28,10,10,6.8400002,6.8400002
TIFTON,GA101,City,,1376476,13,2008,337.04001,89,66,26.41,19.58
HAZLEHURST,GA137,City,,1337564,13,2008,115.24,31,24,26.9,20.83
BLAKELY,GA114,City,,1308536,13,2008,152.64,13,11,8.5200005,7.21
JASPER,GA201,City,,1341932,13,2008,147.44,2,2,1.36,1.36
MENLO,GA244,City,,1350848,13,2008,19,0,0,0,0
SUMMERVILLE,GA153,City,,1374376,13,2008,198.88,4,3,2.01,1.51
SWAINSBORO,GA131,City,,1374964,13,2008,236.67999,28,28,11.83,11.83
STATESBORO,GA132,City,,1373256,13,2008,144.06,3,3,2.0799999,2.0799999
DUBLIN,GA069,City,,1324376,13,2008,495.95001,97,69,19.559999,13.91
LAVONIA,GA094,City,,1345460,13,2008,177.21001,42,31,23.700001,17.49
UNADILLA,GA217,City,,1378156,13,2008,146.3,0,0,0,0
BUCHANAN,GA124,City,,1311616,13,2008,41.860001,1,1,2.3900001,2.3900001
SYLVANIA,GA152,City,,1375160,13,2008,74.879997,0,0,0,0
ROBERTA,GA223,City,,1365856,13,2008,67.199997,1,1,1.49,1.49
CORDELE,GA063,City,,1319616,13,2008,425.82999,41,37,9.6300001,8.6899996
GLENWOOD,GA194,City,,1333392,13,2008,43.200001,4,4,9.2600002,9.2600002
ALBANY,GA023,City,,1301052,13,2008,1091.25,314,242,28.77,22.18
ALAMO,GA178,City,,1300996,13,2008,36.099998,1,1,2.77,2.77
GREENSBORO,GA105,City,,1334876,13,2008,108.78,49,35,45.049999,32.18
MCDONOUGH,GA182,City,,1348624,13,2008,113.28,31,22,27.370001,19.42
VIENNA,GA208,City,,1379444,13,2008,76.800003,12,10,15.62,13.02
BREMEN,GA254,City,,1310132,13,2008,78.400002,6,4,7.6500001,5.0999999
MADISON,GA193,City,,1349196,13,2008,64.68,14,9,21.65,13.91
LEE COUNTY,GA129,County,13177,,13,2008,96.029999,29,22,30.200001,22.91
EATONTON,GA072,City,,1326084,13,2008,114,5,5,4.3899999,4.3899999
CLAXTON,GA166,City,,1316600,13,2008,179.52,23,21,12.81,11.7
MCCAYSVILLE,GA241,City,,1348428,13,2008,74.800003,1,1,1.34,1.34
MILLEDGEVILLE,GA200,City,,1351492,13,2008,292.10999,52,35,17.799999,11.98
HAMPTON,GA110,City,,1336276,13,2008,24.940001,0,0,0,0
BLUE RIDGE,GA202,City,,1308928,13,2008,48,1,1,2.0799999,2.0799999
TALLAPOOSA,GA097,City,,1375300,13,2008,164.58,2,2,1.22,1.22
JONESBORO,GA228,City,,1342604,13,2008,29.120001,0,0,0,0
CRAWFORDVILLE,GA192,City,,1320316,13,2008,13.02,1,1,7.6799998,7.6799998
ADEL,GA088,City,,1300576,13,2008,60,16,13,26.67,21.67
ROCHELLE,GA175,City,,1366024,13,2008,14,0,0,0,0
ELLAVILLE,GA214,City,,1326980,13,2008,31.200001,1,1,3.21,3.21
MONTICELLO,GA203,City,,1352416,13,2008,50.73,1,1,1.97,1.97
CALHOUN,GA119,City,,1312456,13,2008,247.5,27,22,10.91,8.8900003
STATESBORO,GA132,City,,1373256,13,2009,145.53,0,0,0,0
CLAXTON,GA166,City,,1316600,13,2009,187.67999,9,9,4.8000002,4.8000002
BREMEN,GA254,City,,1310132,13,2009,78.400002,6,6,7.6500001,7.6500001
LEE COUNTY,GA129,County,13177,,13,2009,98.010002,43,28,43.869999,28.57
AUGUSTA,GA001,City,,1304204,13,2009,2102.52,793,673,37.720001,32.009998
LAVONIA,GA094,City,,1345460,13,2009,164.67999,16,12,9.7200003,7.29
CAVE SPRING,GA130,City,,1314108,13,2009,19,2,2,10.53,10.53
ADEL,GA088,City,,1300576,13,2009,52.799999,12,10,22.73,18.940001
JONESBORO,GA228,City,,1342604,13,2009,30.07,2,2,6.6500001,6.6500001
LAWRENCEVILLE,GA093,City,,1345488,13,2009,201.39999,16,14,7.9400001,6.9499998
MADISON,GA193,City,,1349196,13,2009,64.68,6,5,9.2799997,7.73
NORCROSS,GA209,City,,1355776,13,2009,39.16,0,0,0,0
HAMPTON,GA110,City,,1336276,13,2009,24.08,0,0,0,0
BUFORD,GA091,City,,1311784,13,2009,183.33,0,0,0,0
FORT OGLETHORPE,GA246,City,,1330956,13,2009,73.260002,0,0,0,0
MCDONOUGH,GA182,City,,1348624,13,2009,110.92,26,21,23.440001,18.93
CANTON,GA213,City,,1312988,13,2009,143.55,7,7,4.8800001,4.8800001
SUMMERVILLE,GA153,City,,1374376,13,2009,183.06,1,1,.55000001,.55000001
COLQUITT,GA198,City,,1318000,13,2009,74.760002,1,1,1.34,1.34
EATONTON,GA072,City,,1326084,13,2009,112.86,6,6,5.3200002,5.3200002
CALHOUN,GA119,City,,1312456,13,2009,245,21,19,8.5699997,7.7600002
GREENSBORO,GA105,City,,1334876,13,2009,108.78,47,28,43.209999,25.74
MENLO,GA244,City,,1350848,13,2009,20,4,4,20,20
TALLAPOOSA,GA097,City,,1375300,13,2009,168.8,0,0,0,0
CRAWFORDVILLE,GA192,City,,1320316,13,2009,13.02,0,0,0,0
BUCHANAN,GA124,City,,1311616,13,2009,42.779999,2,2,4.6799998,4.6799998
SWAINSBORO,GA131,City,,1374964,13,2009,234.24001,23,21,9.8199997,8.9700003
CORDELE,GA063,City,,1319616,13,2009,430.22,54,45,12.55,10.46
DUBLIN,GA069,City,,1324376,13,2009,528.65002,97,72,18.35,13.62
ROCHELLE,GA175,City,,1366024,13,2009,13.02,0,0,0,0
SCREVEN,GA141,County,13251,,13,2009,14,0,0,0,0
HAZLEHURST,GA137,City,,1337564,13,2009,108.54,28,26,25.799999,23.950001
RINGGOLD,GA216,City,,1365324,13,2009,29.1,0,0,0,0
UNION POINT,GA191,City,,1378380,13,2009,50.02,5,4,10,8
ELLAVILLE,GA214,City,,1326980,13,2009,35.200001,0,0,0,0
SYLVANIA,GA152,City,,1375160,13,2009,74.879997,0,0,0,0
JASPER,GA201,City,,1341932,13,2009,145.92,1,1,.69,.69
MILLEDGEVILLE,GA200,City,,1351492,13,2009,285.69,30,27,10.5,9.4499998
DUBLIN,GA069,City,,1324376,13,2010,517.75,64,52,12.36,10.04
CORDELE,GA063,City,,1319616,13,2010,425.82999,64,57,15.03,13.39
FORT OGLETHORPE,GA246,City,,1330956,13,2010,74,0,0,0,0
ELLAVILLE,GA214,City,,1326980,13,2010,38,0,0,0,0
COLQUITT,GA198,City,,1318000,13,2010,80.099998,8,6,9.9899998,7.4899998
CEDARTOWN,GA025,City,,1314500,13,2010,304,43,39,14.14,12.83
WAYCROSS,GA028,City,,1380956,13,2010,333.95999,227,109,67.970001,32.639999
JESUP,GA066,City,,1342268,13,2010,186.17999,63,58,33.84,31.15
JONESBORO,GA228,City,,1342604,13,2010,26.040001,2,2,7.6799998,7.6799998
LAWRENCEVILLE,GA093,City,,1345488,13,2010,205.64,23,15,11.18,7.29
BREMEN,GA254,City,,1310132,13,2010,79.199997,6,6,7.5799999,7.5799999
ADEL,GA088,City,,1300576,13,2010,57,6,5,10.53,8.7700005
LEE COUNTY,GA129,County,13177,,13,2010,97.019997,19,14,19.58,14.43
COCHRAN,GA077,City,,1317328,13,2010,108.1,1,1,.93000001,.93000001
BUFORD,GA091,City,,1311784,13,2010,185.22,4,4,2.1600001,2.1600001
ROCHELLE,GA175,City,,1366024,13,2010,14,0,0,0,0
CLAXTON,GA166,City,,1316600,13,2010,199.92,4,4,2,2
TENNILLE,GA195,City,,1375888,13,2010,68.82,4,3,5.8099999,4.3600001
CALHOUN,GA119,City,,1312456,13,2010,236.55,12,11,5.0700002,4.6500001
AUGUSTA,GA001,City,,1304204,13,2010,2070,360,335,17.389999,16.18
CANTON,GA213,City,,1312988,13,2010,145,12,9,8.2799997,6.21
SYLVANIA,GA152,City,,1375160,13,2010,74.099998,1,1,1.35,1.35
GREENSBORO,GA105,City,,1334876,13,2010,105.45,43,27,40.779999,25.6
HAMPTON,GA110,City,,1336276,13,2010,22.790001,0,0,0,0
SWAINSBORO,GA131,City,,1374964,13,2010,244,20,18,8.1999998,7.3800001
BUCHANAN,GA124,City,,1311616,13,2010,40.939999,3,2,7.3299999,4.8899999
RINGGOLD,GA216,City,,1365324,13,2010,27.9,0,0,0,0
JASPER,GA201,City,,1341932,13,2010,147.44,0,0,0,0
NORCROSS,GA209,City,,1355776,13,2010,44,0,0,0,0
GRIFFIN,GA061,City,,1335324,13,2010,235,41,31,17.450001,13.19
CONYERS,GA184,City,,1319336,13,2010,278.39999,7,7,2.51,2.51
BLAKELY,GA114,City,,1308536,13,2010,157.41,10,10,6.3499999,6.3499999
LUMBER CITY,GA155,City,,1347952,13,2010,23,0,0,0,0
ALAMO,GA178,City,,1300996,13,2010,31.16,4,4,12.84,12.84
GLENWOOD,GA194,City,,1333392,13,2010,48,0,0,0,0
TALLAPOOSA,GA097,City,,1375300,13,2010,181.46001,2,2,1.1,1.1
HAZLEHURST,GA137,City,,1337564,13,2010,124.62,42,36,33.700001,28.889999
MADISON,GA193,City,,1349196,13,2010,64.68,4,3,6.1799998,4.6399999
MCDONOUGH,GA182,City,,1348624,13,2010,116.82,25,21,21.4,17.98
CAVE SPRING,GA130,City,,1314108,13,2010,20,3,3,15,15
MCRAE,GA084,City,,1349084,13,2010,61.200001,10,10,16.34,16.34
LAVONIA,GA094,City,,1345460,13,2010,176.39999,11,10,6.2399998,5.6700001
UNION POINT,GA191,City,,1378380,13,2010,59.169998,2,2,3.3800001,3.3800001
ROBERTA,GA223,City,,1365856,13,2010,67.199997,1,1,1.49,1.49
MOUNTVERNON,GA238,City,,1353508,13,2010,29.879999,3,3,10.04,10.04
WARRENTON,GA127,City,,1380592,13,2010,82,0,0,0,0
SANDERSVILLE,GA199,City,,1368208,13,2010,140.58,14,14,9.96,9.96
SCREVEN,GA141,County,13251,,13,2010,13.02,0,0,0,0
EATONTON,GA072,City,,1326084,13,2010,112.86,10,8,8.8599997,7.0900002
THOMASTON,GA247,City,,1376168,13,2010,285.12,40,26,14.03,9.1199999
DECATUR,GA011,City,,1322052,13,2011,221.94,78,67,35.139999,30.190001
WAYCROSS,GA028,City,,1380956,13,2011,333.70001,190,92,56.939999,27.57
MCDONOUGH,GA182,City,,1348624,13,2011,118,41,26,34.75,22.030001
BLAKELY,GA114,City,,1308536,13,2011,155.82001,10,6,6.4200001,3.8499999
THOMASTON,GA247,City,,1376168,13,2011,288,56,46,19.440001,15.97
MCRAE,GA084,City,,1349084,13,2011,64.32,35,22,54.419998,34.200001
PERRY,GA252,City,,1360340,13,2011,50,6,5,12,10
CONYERS,GA184,City,,1319336,13,2011,278.39999,24,21,8.6199999,7.54
CALHOUN,GA119,City,,1312456,13,2011,241.53,9,9,3.73,3.73
SCREVEN,GA141,County,13251,,13,2011,14,0,0,0,0
ALAMO,GA178,City,,1300996,13,2011,33.060001,1,1,3.02,3.02
HOGANSVILLE,GA135,City,,1339244,13,2011,104.88,19,15,18.120001,14.3
HAMPTON,GA110,City,,1336276,13,2011,25,0,0,0,0
FORT OGLETHORPE,GA246,City,,1330956,13,2011,74,0,0,0,0
LAGRANGE,GA026,City,,1344340,13,2011,407.39999,112,86,27.49,21.110001
DUBLIN,GA069,City,,1324376,13,2011,501.39999,61,48,12.17,9.5699997
LUMBER CITY,GA155,City,,1347952,13,2011,23,0,0,0,0
GLENWOOD,GA194,City,,1333392,13,2011,48,4,4,8.3299999,8.3299999
BUCHANAN,GA124,City,,1311616,13,2011,44.16,1,1,2.26,2.26
LITHONIA,GA188,City,,1346860,13,2011,75,16,14,21.33,18.67
GREENSBORO,GA105,City,,1334876,13,2011,107.67,30,22,27.860001,20.43
MOUNTVERNON,GA238,City,,1353508,13,2011,32.040001,0,0,0,0
BREMEN,GA254,City,,1310132,13,2011,80,3,3,3.75,3.75
WARNER ROBINS,GA160,City,,1380508,13,2011,387.66,13,12,3.3499999,3.0999999
CAVE SPRING,GA130,City,,1314108,13,2011,19,2,2,10.53,10.53
ROBERTA,GA223,City,,1365856,13,2011,67.900002,0,0,0,0
SYLVANIA,GA152,City,,1375160,13,2011,77.220001,0,0,0,0
UNION POINT,GA191,City,,1378380,13,2011,54.290001,4,3,7.3699999,5.5300002
SWAINSBORO,GA131,City,,1374964,13,2011,229.36,50,49,21.799999,21.360001
CLAXTON,GA166,City,,1316600,13,2011,201.96001,11,9,5.4499998,4.46
JESUP,GA066,City,,1342268,13,2011,199.02,34,32,17.08,16.08
WARRENTON,GA127,City,,1380592,13,2011,91,0,0,0,0
ROCHELLE,GA175,City,,1366024,13,2011,14,0,0,0,0
HOUSTON,GA268,County,13153,,13,2011,38,26,25,68.419998,65.790001
COCHRAN,GA077,City,,1317328,13,2011,97.75,2,2,2.05,2.05
LAVONIA,GA094,City,,1345460,13,2011,176.39999,13,12,7.3699999,6.8000002
MADISON,GA193,City,,1349196,13,2011,64.68,4,3,6.1799998,4.6399999
CEDARTOWN,GA025,City,,1314500,13,2011,297.92001,64,53,21.48,17.790001
EATONTON,GA072,City,,1326084,13,2011,114,5,5,4.3899999,4.3899999
GRIFFIN,GA061,City,,1335324,13,2011,242.5,28,24,11.55,9.8999996
SANDERSVILLE,GA199,City,,1368208,13,2011,142,17,15,11.97,10.56
DEKALB,GA237,County,13089,,13,2011,260.67999,19,15,7.29,5.75
RINGGOLD,GA216,City,,1365324,13,2011,30,0,0,0,0
HAZLEHURST,GA137,City,,1337564,13,2011,129.98,35,29,26.93,22.309999
MENLO,GA244,City,,1350848,13,2011,19,2,1,10.53,5.2600002
MILLEN,GA142,City,,1351520,13,2011,79.980003,0,0,0,0
TENNILLE,GA195,City,,1375888,13,2011,72,0,0,0,0
SUMMERVILLE,GA153,City,,1374376,13,2011,194.88,7,4,3.5899999,2.05
GIBSON,GA190,City,,1332748,13,2011,24,0,0,0,0
ADEL,GA088,City,,1300576,13,2011,57,3,3,5.2600002,5.2600002
METTER,GA189,City,,1351072,13,2011,119.56,10,7,8.3599997,5.8499999
LEE COUNTY,GA129,County,13177,,13,2011,95.040001,9,8,9.4700003,8.4200001
TALLAPOOSA,GA097,City,,1375300,13,2011,175.13,5,5,2.8599999,2.8599999
JASPER,GA201,City,,1341932,13,2011,142.88,0,0,0,0
ABBEVILLE,GA186,City,,1300184,13,2011,14,0,0,0,0
JONESBORO,GA228,City,,1342604,13,2011,22.940001,0,0,0,0
COLQUITT,GA198,City,,1318000,13,2011,79.209999,5,4,6.3099999,5.0500002
ELLAVILLE,GA214,City,,1326980,13,2012,40,0,0,0,0
BREMEN,GA254,City,,1310132,13,2012,79.199997,4,3,5.0500002,3.79
LAVONIA,GA094,City,,1345460,13,2012,180,8,8,4.4400001,4.4400001
ABBEVILLE,GA186,City,,1300184,13,2012,14,1,1,7.1399999,7.1399999
CEDARTOWN,GA025,City,,1314500,13,2012,297.92001,52,47,17.450001,15.78
ALMA,GA133,City,,1301612,13,2012,198.89999,126,62,63.349998,31.17
HOUSTON,GA268,County,13153,,13,2012,39.200001,7,7,17.860001,17.860001
HAMPTON,GA110,City,,1336276,13,2012,24,0,0,0,0
PERRY,GA252,City,,1360340,13,2012,49,4,3,8.1599998,6.1199999
DALLAS,GA148,City,,1321324,13,2012,153.86,5,5,3.25,3.25
GLENWOOD,GA194,City,,1333392,13,2012,47.040001,1,1,2.1300001,2.1300001
MOUNTVERNON,GA238,City,,1353508,13,2012,34.919998,1,1,2.8599999,2.8599999
JONESBORO,GA228,City,,1342604,13,2012,30.07,1,1,3.3299999,3.3299999
COCHRAN,GA077,City,,1317328,13,2012,100.05,1,1,1,1
LAFAYETTE,GA170,City,,1344312,13,2012,267,1,1,.37,.37
TENNILLE,GA195,City,,1375888,13,2012,71.279999,0,0,0,0
BUCHANAN,GA124,City,,1311616,13,2012,42.779999,1,1,2.3399999,2.3399999
RINGGOLD,GA216,City,,1365324,13,2012,27.9,0,0,0,0
METTER,GA189,City,,1351072,13,2012,120.78,9,7,7.4499998,5.8000002
ADEL,GA088,City,,1300576,13,2012,58.799999,3,3,5.0999999,5.0999999
EATONTON,GA072,City,,1326084,13,2012,114,10,10,8.7700005,8.7700005
COLQUITT,GA198,City,,1318000,13,2012,82.769997,4,4,4.8299999,4.8299999
CALHOUN,GA119,City,,1312456,13,2012,241.53,17,14,7.04,5.8000002
NORCROSS,GA209,City,,1355776,13,2012,43.119999,0,0,0,0
WARRENTON,GA127,City,,1380592,13,2012,98,0,0,0,0
BLAKELY,GA114,City,,1308536,13,2012,154.23,7,7,4.54,4.54
LAWRENCEVILLE,GA093,City,,1345488,13,2012,212,33,19,15.57,8.96
MADISON,GA193,City,,1349196,13,2012,66,2,2,3.03,3.03
SYLVESTER,GA104,City,,1375188,13,2012,240.12,111,58,46.23,24.15
UNION POINT,GA191,City,,1378380,13,2012,59.169998,3,3,5.0700002,5.0700002
SUMMERVILLE,GA153,City,,1374376,13,2012,192.64,8,7,4.1500001,3.6300001
TALLAPOOSA,GA097,City,,1375300,13,2012,179.35001,2,2,1.12,1.12
HAZLEHURST,GA137,City,,1337564,13,2012,132.66,30,25,22.610001,18.85
DEKALB,GA237,County,13089,,13,2012,263.34,10,10,3.8,3.8
LITHONIA,GA188,City,,1346860,13,2012,75,23,18,30.67,24
MILLEN,GA142,City,,1351520,13,2012,79.980003,0,0,0,0
DECATUR,GA011,City,,1322052,13,2012,257.56,31,28,12.04,10.87
SYLVANIA,GA152,City,,1375160,13,2012,77.220001,0,0,0,0
JACKSON,GA185,City,,1341596,13,2012,79.209999,15,11,18.940001,13.89
MENLO,GA244,City,,1350848,13,2012,20,4,4,20,20
SANDERSVILLE,GA199,City,,1368208,13,2012,142,17,15,11.97,10.56
LAGRANGE,GA026,City,,1344340,13,2012,415.79999,95,75,22.85,18.040001
THOMASTON,GA247,City,,1376168,13,2012,279.35999,26,21,9.3100004,7.52
JASPER,GA201,City,,1341932,13,2012,150.48,4,3,2.6600001,1.99
VIENNA,GA208,City,,1379444,13,2012,80,0,0,0,0
ROCHELLE,GA175,City,,1366024,13,2012,14,0,0,0,0
LEE COUNTY,GA129,County,13177,,13,2012,98,3,3,3.0599999,3.0599999
GIBSON,GA190,City,,1332748,13,2012,24,0,0,0,0
MCDONOUGH,GA182,City,,1348624,13,2012,108.56,13,11,11.97,10.13
HOMERVILLE,GA172,City,,1339748,13,2012,72.800003,1,1,1.37,1.37
HOGANSVILLE,GA135,City,,1339244,13,2012,104.88,18,14,17.16,13.35
CANTON,GA213,City,,1312988,13,2012,138.17999,7,7,5.0700002,5.0700002
BAXLEY,GA071,City,,1306016,13,2012,139.92,3,3,2.1400001,2.1400001
JESUP,GA066,City,,1342268,13,2012,203.3,24,23,11.81,11.31
ALAMO,GA178,City,,1300996,13,2012,33.82,2,2,5.9099998,5.9099998
FORT OGLETHORPE,GA246,City,,1330956,13,2012,74,0,0,0,0
DUBLIN,GA069,City,,1324376,13,2012,485.04999,38,34,7.8299999,7.0100002
UNADILLA,GA217,City,,1378156,13,2012,149.38,8,8,5.3600001,5.3600001
GREENSBORO,GA105,City,,1334876,13,2012,108.78,19,14,17.469999,12.87
BUFORD,GA091,City,,1311784,13,2012,182.28,0,0,0,0
GRIFFIN,GA061,City,,1335324,13,2012,240,36,28,15,11.67
CAVE SPRING,GA130,City,,1314108,13,2012,20,2,1,10,5
CONYERS,GA184,City,,1319336,13,2012,287.10001,12,12,4.1799998,4.1799998
WARNER ROBINS,GA160,City,,1380508,13,2012,366.35999,35,32,9.5500002,8.7299995
GRIFFIN,GA061,City,,1335324,13,2013,140,30,22,21.43,15.71
DECATUR,GA011,City,,1322052,13,2013,243.86,14,13,5.7399998,5.3299999
DUBLIN,GA069,City,,1324376,13,2013,495.95001,34,29,6.8600001,5.8499999
HOGANSVILLE,GA135,City,,1339244,13,2013,109.44,18,12,16.450001,10.96
HAMPTON,GA110,City,,1336276,13,2013,24,0,0,0,0
CEDARTOWN,GA025,City,,1314500,13,2013,304,57,52,18.75,17.110001
TALLAPOOSA,GA097,City,,1375300,13,2013,183.57001,2,2,1.09,1.09
LAWRENCEVILLE,GA093,City,,1345488,13,2013,209.88,17,11,8.1000004,5.2399998
NORCROSS,GA209,City,,1355776,13,2013,43.119999,0,0,0,0
BARNESVILLE,GA177,City,,1305344,13,2013,125.4,19,17,15.15,13.56
TIFTON,GA101,City,,1376476,13,2013,379.17001,55,46,14.51,12.13
THOMASTON,GA247,City,,1376168,13,2013,273.60001,56,49,20.469999,17.91
MOUNTVERNON,GA238,City,,1353508,13,2013,34.919998,4,4,11.45,11.45
ELLAVILLE,GA214,City,,1326980,13,2013,40,1,1,2.5,2.5
COCHRAN,GA077,City,,1317328,13,2013,97.75,4,3,4.0900002,3.0699999
BUFORD,GA091,City,,1311784,13,2013,180.42,2,2,1.11,1.11
ABBEVILLE,GA186,City,,1300184,13,2013,13.02,1,1,7.6799998,7.6799998
GLENWOOD,GA194,City,,1333392,13,2013,46.080002,0,0,0,0
MCDONOUGH,GA182,City,,1348624,13,2013,118,13,10,11.02,8.4700003
BLAKELY,GA114,City,,1308536,13,2013,154.23,31,23,20.1,14.91
COLQUITT,GA198,City,,1318000,13,2013,85.440002,5,5,5.8499999,5.8499999
ROBERTA,GA223,City,,1365856,13,2013,67.900002,1,1,1.47,1.47
MADISON,GA193,City,,1349196,13,2013,66,2,2,3.03,3.03
LAVONIA,GA094,City,,1345460,13,2013,180,10,10,5.5599999,5.5599999
UNADILLA,GA217,City,,1378156,13,2013,149.38,3,3,2.01,2.01
THOMASVILLE,GA024,City,,1376224,13,2013,251.46001,44,41,17.5,16.299999
JASPER,GA201,City,,1341932,13,2013,150.48,4,4,2.6600001,2.6600001
TENNILLE,GA195,City,,1375888,13,2013,72,1,1,1.39,1.39
RINGGOLD,GA216,City,,1365324,13,2013,24.9,0,0,0,0
BAXLEY,GA071,City,,1306016,13,2013,147.87,9,9,6.0900002,6.0900002
LAFAYETTE,GA170,City,,1344312,13,2013,264,2,1,.75999999,.38
CALHOUN,GA119,City,,1312456,13,2013,241.53,31,25,12.83,10.35
LAGRANGE,GA026,City,,1344340,13,2013,415.79999,92,82,22.129999,19.719999
BOSTON,GA117,City,,1309460,13,2013,39,18,13,46.150002,33.330002
HOMERVILLE,GA172,City,,1339748,13,2013,76.800003,0,0,0,0
ALAMO,GA178,City,,1300996,13,2013,33.82,0,0,0,0
WARNER ROBINS,GA160,City,,1380508,13,2013,353.57999,26,23,7.3499999,6.5
BREMEN,GA254,City,,1310132,13,2013,76.800003,4,4,5.21,5.21
DEKALB,GA237,County,13089,,13,2013,255.36,15,13,5.8699999,5.0900002
HOUSTON,GA268,County,13153,,13,2013,40,1,1,2.5,2.5
JONESBORO,GA228,City,,1342604,13,2013,29.139999,10,10,34.32,34.32
VIENNA,GA208,City,,1379444,13,2013,80,5,5,6.25,6.25
ADEL,GA088,City,,1300576,13,2013,58.799999,3,3,5.0999999,5.0999999
SANDERSVILLE,GA199,City,,1368208,13,2013,140.58,25,20,17.780001,14.23
ROCHELLE,GA175,City,,1366024,13,2013,13.02,1,1,7.6799998,7.6799998
NASHVILLE,GA092,City,,1354264,13,2013,159,0,0,0,0
GREENSBORO,GA105,City,,1334876,13,2013,107.8,29,22,26.9,20.41
HAZLEHURST,GA137,City,,1337564,13,2013,132.66,24,20,18.09,15.08
UNION POINT,GA191,City,,1378380,13,2013,59.779999,1,1,1.67,1.67
ALMA,GA133,City,,1301612,13,2013,220.32001,156,69,70.809998,31.32
CANTON,GA213,City,,1312988,13,2013,139.59,6,6,4.3000002,4.3000002
PERRY,GA252,City,,1360340,13,2013,50,16,8,32,16
LITHONIA,GA188,City,,1346860,13,2013,75,13,12,17.33,16
SYLVESTER,GA104,City,,1375188,13,2013,242.73,101,71,41.610001,29.25
GRANTVILLE,GA218,City,,1334428,13,2013,20,2,2,10,10
JESUP,GA066,City,,1342268,13,2013,205.44,18,17,8.7600002,8.2700005
SUMMERVILLE,GA153,City,,1374376,13,2013,197.12,15,12,7.6100001,6.0900002
BUCHANAN,GA124,City,,1311616,13,2013,42.779999,0,0,0,0
NEWNAN,GA095,City,,1355020,13,2013,408.89999,65,47,15.9,11.49
FORT OGLETHORPE,GA246,City,,1330956,13,2013,71.040001,0,0,0,0
CAVE SPRING,GA130,City,,1314108,13,2013,20,0,0,0,0
JACKSON,GA185,City,,1341596,13,2013,88.110001,9,8,10.21,9.0799999
DALLAS,GA148,City,,1321324,13,2013,150.72,8,6,5.3099999,3.98
TIFTON,GA101,City,,1376476,13,2014,383,31,27,8.0900002,7.0500002
SANDERSVILLE,GA199,City,,1368208,13,2014,142,12,10,8.4499998,7.04
BLUE RIDGE,GA202,City,,1308928,13,2014,48,1,1,2.0799999,2.0799999
GRIFFIN,GA061,City,,1335324,13,2014,127.5,15,13,11.76,10.2
LAWRENCEVILLE,GA093,City,,1345488,13,2014,209.88,29,16,13.82,7.6199999
COCHRAN,GA077,City,,1317328,13,2014,103.5,3,3,2.9000001,2.9000001
NASHVILLE,GA092,City,,1354264,13,2014,154.23,4,4,2.5899999,2.5899999
BUFORD,GA091,City,,1311784,13,2014,176.7,1,1,.56999999,.56999999
GLENWOOD,GA194,City,,1333392,13,2014,44.16,2,2,4.5300002,4.5300002
CAVE SPRING,GA130,City,,1314108,13,2014,20,3,2,15,10
HAZLEHURST,GA137,City,,1337564,13,2014,132.66,26,23,19.6,17.34
ROBERTA,GA223,City,,1365856,13,2014,67.199997,0,0,0,0
PALMETTO,GA187,City,,1358884,13,2014,18,1,1,5.5599999,5.5599999
DECATUR,GA011,City,,1322052,13,2014,286.35001,10,10,3.49,3.49
METTER,GA189,City,,1351072,13,2014,122,1,1,.81999999,.81999999
HOUSTON,GA268,County,13153,,13,2014,40,3,2,7.5,5
CEDARTOWN,GA025,City,,1314500,13,2014,294.88,86,67,29.16,22.719999
MCCAYSVILLE,GA241,City,,1348428,13,2014,88,0,0,0,0
UNION CITY,GA197,City,,1378324,13,2014,16,1,1,6.25,6.25
PERRY,GA252,City,,1360340,13,2014,46,5,5,10.87,10.87
FULTON COUNTY,GA264,County,13121,,13,2014,224.07001,253,133,112.91,59.360001
NEWNAN,GA095,City,,1355020,13,2014,408.89999,36,29,8.8000002,7.0900002
LAGRANGE,GA026,City,,1344340,13,2014,411.60001,118,101,28.67,24.540001
REIDSVILLE,GA220,City,,1364512,13,2014,139.2,0,0,0,0
LITHONIA,GA188,City,,1346860,13,2014,75,9,8,12,10.67
TALLAPOOSA,GA097,City,,1375300,13,2014,183.57001,1,1,.54000002,.54000002
JONESBORO,GA228,City,,1342604,13,2014,30.08,16,10,53.189999,33.240002
CHATSWORTH,GA206,City,,1315508,13,2014,65.279999,1,1,1.53,1.53
